Time,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,
2.38,0,0,0,0,0,971.12,175.12,0,1146.24,0,0,0,0,971.12,175.12,0,1146.24,0,0,0,0,971.12,
2.39,0,0,0,0,0,995,51.74,0,1046.74,0,0,0,0,995,51.74,0,1046.74,0,0,0,0,995,
2.4,0,0,0,0,0,967.14,0,0,967.14,0,0,0,0,967.14,0,0,967.14,0,0,0,0,967.14,
2.41,0,0,0,0,0,907.44,0,0,907.44,0,0,0,0,907.44,0,0,907.44,0,0,0,0,907.44,
2.42,0,0,0,0,0,802.5,0,0,802.5,0,0,0,0,802.5,0,0,802.5,0,0,0,0,802.5,
2.43,0,0,0,0,0,664.47,0,0,664.47,0,0,0,0,664.47,0,0,664.47,0,0,0,0,664.47,
2.44,0,0,0,0,0,510.39,0,0,510.39,0,0,0,0,510.39,0,0,510.39,0,0,0,0,510.39,
2.45,0,0,0,0,0,349.89,0,0,349.89,0,0,0,0,349.89,0,0,349.89,0,0,0,0,349.89,
2.46,0,0,0,0,0,202.23,0,0,202.23,0,0,0,0,202.23,0,0,202.23,0,0,0,0,202.23,
2.47,0,0,0,0,0,60.99,0,0,60.99,0,0,0,0,60.99,0,0,60.99,0,0,0,0,60.99,
2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.62,306.52,306.52,0,0,306.52,0,0,0,0,306.52,0,0,306.52,0,0,0,0,306.52,0,0,306.52,0,
2.63,485,485,19.4,0,504.4,0,0,0,0,485,19.4,0,504.4,0,0,0,0,485,19.4,0,504.4,0,
2.64,464.52,464.52,248.85,60.83,774.2,0,0,0,0,464.52,248.85,60.83,774.2,0,0,0,0,464.52,248.85,60.83,774.2,0,
2.65,320.74,320.74,387.1,254.38,962.22,0,0,0,0,320.74,387.1,254.38,962.22,0,0,0,0,320.74,387.1,254.38,962.22,0,
2.66,193.55,193.55,464.52,447.93,1106,0,0,0,0,193.55,464.52,447.93,1106,0,0,0,0,193.55,464.52,447.93,1106,0,
2.67,82.95,82.95,503.23,647.01,1233.19,0,0,0,0,82.95,503.23,647.01,1233.19,0,0,0,0,82.95,503.23,647.01,1233.19,0,
2.68,0,0,519.82,812.91,1332.73,0,0,0,0,0,519.82,812.91,1332.73,0,0,0,0,0,519.82,812.91,1332.73,0,
2.69,0,0,503.23,962.22,1465.45,0,0,0,0,0,503.23,962.22,1465.45,0,0,0,0,0,503.23,962.22,1465.45,0,
2.7,0,0,475.58,1094.94,1570.52,0,0,0,0,0,475.58,1094.94,1570.52,0,0,0,0,0,475.58,1094.94,1570.52,0,
2.71,0,0,420.28,1211.07,1631.35,0,0,0,0,0,420.28,1211.07,1631.35,0,0,0,0,0,420.28,1211.07,1631.35,0,
2.72,0,0,320.74,1299.55,1620.29,0,0,0,0,0,320.74,1299.55,1620.29,0,0,0,0,0,320.74,1299.55,1620.29,0,
2.73,0,0,199.08,1360.38,1559.46,0,0,0,0,0,199.08,1360.38,1559.46,0,0,0,0,0,199.08,1360.38,1559.46,0,
2.74,0,0,60.83,1382.5,1443.33,0,0,0,0,0,60.83,1382.5,1443.33,0,0,0,0,0,60.83,1382.5,1443.33,0,
2.75,0,0,0,1350,1350,0,0,0,0,0,0,1350,1350,0,0,0,0,0,0,1350,1350,0,
2.76,0,0,0,1263.6,1263.6,0,0,0,0,0,0,1263.6,1263.6,0,0,0,0,0,0,1263.6,1263.6,0,
2.77,0,0,0,1134,1134,0,0,0,0,0,0,1134,1134,0,0,0,0,0,0,1134,1134,0,
2.78,0,0,0,966.6,966.6,0,0,0,0,0,0,966.6,966.6,0,0,0,0,0,0,966.6,966.6,0,
2.79,0,0,0,777.6,777.6,0,0,0,0,0,0,777.6,777.6,0,0,0,0,0,0,777.6,777.6,0,
2.8,0,0,0,594,594,0,0,0,0,0,0,594,594,0,0,0,0,0,0,594,594,0,
2.81,0,0,0,405,405,0,0,0,0,0,0,405,405,0,0,0,0,0,0,405,405,0,
2.82,0,0,0,226.8,226.8,0,0,0,0,0,0,226.8,226.8,0,0,0,0,0,0,226.8,226.8,0,
2.83,0,0,0,64.8,64.8,0,0,0,0,0,0,64.8,64.8,0,0,0,0,0,0,64.8,64.8,0,
2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.98,0,0,0,0,0,0,0,284.31,284.31,0,0,0,0,0,0,284.31,284.31,0,0,0,0,0,
2.99,0,0,0,0,0,0,84.24,403.65,487.89,0,0,0,0,0,84.24,403.65,487.89,0,0,0,0,0,
3,0,0,0,0,0,66.69,238.68,396.63,702,0,0,0,0,66.69,238.68,396.63,702,0,0,0,0,66.69,
3.01,0,0,0,0,0,207.09,329.94,277.29,814.32,0,0,0,0,207.09,329.94,277.29,814.32,0,0,0,0,207.09,
3.02,0,0,0,0,0,358.02,389.61,168.48,916.11,0,0,0,0,358.02,389.61,168.48,916.11,0,0,0,0,358.02,
3.03,0,0,0,0,0,487.89,421.2,84.24,993.33,0,0,0,0,487.89,421.2,84.24,993.33,0,0,0,0,487.89,
3.04,0,0,0,0,0,607.23,424.71,0,1031.94,0,0,0,0,607.23,424.71,0,1031.94,0,0,0,0,607.23,
3.05,0,0,0,0,0,709.02,414.18,0,1123.2,0,0,0,0,709.02,414.18,0,1123.2,0,0,0,0,709.02,
3.06,0,0,0,0,0,800.28,379.08,0,1179.36,0,0,0,0,800.28,379.08,0,1179.36,0,0,0,0,800.28,
3.07,0,0,0,0,0,877.5,298.35,0,1175.85,0,0,0,0,877.5,298.35,0,1175.85,0,0,0,0,877.5,
3.08,0,0,0,0,0,926.86,202.99,0,1129.85,0,0,0,0,926.86,202.99,0,1129.85,0,0,0,0,926.86,
3.09,0,0,0,0,0,957.5,84.26,0,1041.76,0,0,0,0,957.5,84.26,0,1041.76,0,0,0,0,957.5,
3.1,0,0,0,0,0,949.84,0,0,949.84,0,0,0,0,949.84,0,0,949.84,0,0,0,0,949.84,
3.11,0,0,0,0,0,900.05,0,0,900.05,0,0,0,0,900.05,0,0,900.05,0,0,0,0,900.05,
3.12,0,0,0,0,0,811.96,0,0,811.96,0,0,0,0,811.96,0,0,811.96,0,0,0,0,811.96,
3.13,0,0,0,0,0,693.23,0,0,693.23,0,0,0,0,693.23,0,0,693.23,0,0,0,0,693.23,
3.14,0,0,0,0,0,532.37,0,0,532.37,0,0,0,0,532.37,0,0,532.37,0,0,0,0,532.37,
3.15,0,0,0,0,0,360.02,0,0,360.02,0,0,0,0,360.02,0,0,360.02,0,0,0,0,360.02,
3.16,0,0,0,0,0,214.48,0,0,214.48,0,0,0,0,214.48,0,0,214.48,0,0,0,0,214.48,
3.17,0,0,0,0,0,91.92,0,0,91.92,0,0,0,0,91.92,0,0,91.92,0,0,0,0,91.92,
3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.31,261.5,261.5,0,0,261.5,0,0,0,0,261.5,0,0,261.5,0,0,0,0,261.5,0,0,261.5,0,
3.32,418.4,418.4,83.68,0,502.08,0,0,0,0,418.4,83.68,0,502.08,0,0,0,0,418.4,83.68,0,502.08,0,
3.33,407.94,407.94,277.19,99.37,784.5,0,0,0,0,407.94,277.19,99.37,784.5,0,0,0,0,407.94,277.19,99.37,784.5,0,
3.34,282.42,282.42,392.25,277.19,951.86,0,0,0,0,282.42,392.25,277.19,951.86,0,0,0,0,282.42,392.25,277.19,951.86,0,
3.35,125.52,125.52,460.24,507.31,1093.07,0,0,0,0,125.52,460.24,507.31,1093.07,0,0,0,0,125.52,460.24,507.31,1093.07,0,
3.36,20.92,20.92,502.08,726.97,1249.97,0,0,0,0,20.92,502.08,726.97,1249.97,0,0,0,0,20.92,502.08,726.97,1249.97,0,
3.37,0,0,486.39,904.79,1391.18,0,0,0,0,0,486.39,904.79,1391.18,0,0,0,0,0,486.39,904.79,1391.18,0,
3.38,0,0,455.01,1061.69,1516.7,0,0,0,0,0,455.01,1061.69,1516.7,0,0,0,0,0,455.01,1061.69,1516.7,0,
3.39,0,0,418.4,1192.44,1610.84,0,0,0,0,0,418.4,1192.44,1610.84,0,0,0,0,0,418.4,1192.44,1610.84,0,
3.4,0,0,339.95,1307.5,1647.45,0,0,0,0,0,339.95,1307.5,1647.45,0,0,0,0,0,339.95,1307.5,1647.45,0,
3.41,0,0,244.86,1393.37,1638.23,0,0,0,0,0,244.86,1393.37,1638.23,0,0,0,0,0,244.86,1393.37,1638.23,0,
3.42,0,0,139.92,1440.01,1579.93,0,0,0,0,0,139.92,1440.01,1579.93,0,0,0,0,0,139.92,1440.01,1579.93,0,
3.43,0,0,17.49,1457.5,1474.99,0,0,0,0,0,17.49,1457.5,1474.99,0,0,0,0,0,17.49,1457.5,1474.99,0,
3.44,0,0,0,1416.69,1416.69,0,0,0,0,0,0,1416.69,1416.69,0,0,0,0,0,0,1416.69,1416.69,0,
3.45,0,0,0,1329.24,1329.24,0,0,0,0,0,0,1329.24,1329.24,0,0,0,0,0,0,1329.24,1329.24,0,
3.46,0,0,0,1183.49,1183.49,0,0,0,0,0,0,1183.49,1183.49,0,0,0,0,0,0,1183.49,1183.49,0,
3.47,0,0,0,985.27,985.27,0,0,0,0,0,0,985.27,985.27,0,0,0,0,0,0,985.27,985.27,0,
3.48,0,0,0,763.73,763.73,0,0,0,0,0,0,763.73,763.73,0,0,0,0,0,0,763.73,763.73,0,
3.49,0,0,0,559.68,559.68,0,0,0,0,0,0,559.68,559.68,0,0,0,0,0,0,559.68,559.68,0,
3.5,0,0,0,361.46,361.46,0,0,0,0,0,0,361.46,361.46,0,0,0,0,0,0,361.46,361.46,0,
3.51,0,0,0,174.9,174.9,0,0,0,0,0,0,174.9,174.9,0,0,0,0,0,0,174.9,174.9,0,
3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.67,0,0,0,0,0,0,0,221.76,221.76,0,0,0,0,0,0,221.76,221.76,0,0,0,0,0,
3.68,0,0,0,0,0,24.64,132.44,341.88,498.96,0,0,0,0,24.64,132.44,341.88,498.96,0,0,0,0,24.64,
3.69,0,0,0,0,0,144.76,277.2,314.16,736.12,0,0,0,0,144.76,277.2,314.16,736.12,0,0,0,0,144.76,
3.7,0,0,0,0,0,304.92,354.2,194.04,853.16,0,0,0,0,304.92,354.2,194.04,853.16,0,0,0,0,304.92,
3.71,0,0,0,0,0,468.16,403.48,92.4,964.04,0,0,0,0,468.16,403.48,92.4,964.04,0,0,0,0,468.16,
3.72,0,0,0,0,0,631.4,434.28,6.16,1071.84,0,0,0,0,631.4,434.28,6.16,1071.84,0,0,0,0,631.4,
3.73,0,0,0,0,0,770,437.36,0,1207.36,0,0,0,0,770,437.36,0,1207.36,0,0,0,0,770,
3.74,0,0,0,0,0,876,416.1,0,1292.1,0,0,0,0,876,416.1,0,1292.1,0,0,0,0,876,
3.75,0,0,0,0,0,963.6,376.68,0,1340.28,0,0,0,0,963.6,376.68,0,1340.28,0,0,0,0,963.6,
3.76,0,0,0,0,0,1033.68,293.46,0,1327.14,0,0,0,0,1033.68,293.46,0,1327.14,0,0,0,0,1033.68,
3.77,0,0,0,0,0,1081.86,188.34,0,1270.2,0,0,0,0,1081.86,188.34,0,1270.2,0,0,0,0,1081.86,
3.78,0,0,0,0,0,1095,78.84,0,1173.84,0,0,0,0,1095,78.84,0,1173.84,0,0,0,0,1095,
3.79,0,0,0,0,0,1068.72,0,0,1068.72,0,0,0,0,1068.72,0,0,1068.72,0,0,0,0,1068.72,
3.8,0,0,0,0,0,998.64,0,0,998.64,0,0,0,0,998.64,0,0,998.64,0,0,0,0,998.64,
3.81,0,0,0,0,0,858.48,0,0,858.48,0,0,0,0,858.48,0,0,858.48,0,0,0,0,858.48,
3.82,0,0,0,0,0,683.28,0,0,683.28,0,0,0,0,683.28,0,0,683.28,0,0,0,0,683.28,
3.83,0,0,0,0,0,503.7,0,0,503.7,0,0,0,0,503.7,0,0,503.7,0,0,0,0,503.7,
3.84,0,0,0,0,0,324.12,0,0,324.12,0,0,0,0,324.12,0,0,324.12,0,0,0,0,324.12,
3.85,0,0,0,0,0,162.5,0,0,162.5,0,0,0,0,162.5,0,0,162.5,0,0,0,0,162.5,
3.86,0,0,0,0,0,14.95,0,0,14.95,0,0,0,0,14.95,0,0,14.95,0,0,0,0,14.95,
3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.01,328.93,328.93,0,0,328.93,0,0,0,0,328.93,0,0,328.93,0,0,0,0,328.93,0,0,328.93,0,
4.02,507.64,507.64,82.88,0,590.52,0,0,0,0,507.64,82.88,0,590.52,0,0,0,0,507.64,82.88,0,590.52,0,
4.03,486.92,486.92,282.31,98.42,867.65,0,0,0,0,486.92,282.31,98.42,867.65,0,0,0,0,486.92,282.31,98.42,867.65,0,
4.04,367.78,367.78,409.22,274.54,1051.54,0,0,0,0,367.78,409.22,274.54,1051.54,0,0,0,0,367.78,409.22,274.54,1051.54,0,
4.05,230.51,230.51,486.92,463.61,1181.04,0,0,0,0,230.51,486.92,463.61,1181.04,0,0,0,0,230.51,486.92,463.61,1181.04,0,
4.06,124.32,124.32,533.54,647.5,1305.36,0,0,0,0,124.32,533.54,647.5,1305.36,0,0,0,0,124.32,533.54,647.5,1305.36,0,
4.07,5.34,5.34,544.68,827.7,1377.72,0,0,0,0,5.34,544.68,827.7,1377.72,0,0,0,0,5.34,544.68,827.7,1377.72,0,
4.08,0,0,523.32,977.22,1500.54,0,0,0,0,0,523.32,977.22,1500.54,0,0,0,0,0,523.32,977.22,1500.54,0,
4.09,0,0,485.94,1100.04,1585.98,0,0,0,0,0,485.94,1100.04,1585.98,0,0,0,0,0,485.94,1100.04,1585.98,0,
4.1,0,0,405.84,1206.84,1612.68,0,0,0,0,0,405.84,1206.84,1612.68,0,0,0,0,0,405.84,1206.84,1612.68,0,
4.11,0,0,309.72,1276.26,1585.98,0,0,0,0,0,309.72,1276.26,1585.98,0,0,0,0,0,309.72,1276.26,1585.98,0,
4.12,0,0,186.9,1329.66,1516.56,0,0,0,0,0,186.9,1329.66,1516.56,0,0,0,0,0,186.9,1329.66,1516.56,0,
4.13,0,0,42.72,1335,1377.72,0,0,0,0,0,42.72,1335,1377.72,0,0,0,0,0,42.72,1335,1377.72,0,
4.14,0,0,0,1297.62,1297.62,0,0,0,0,0,0,1297.62,1297.62,0,0,0,0,0,0,1297.62,1297.62,0,
4.15,0,0,0,1196.16,1196.16,0,0,0,0,0,0,1196.16,1196.16,0,0,0,0,0,0,1196.16,1196.16,0,
4.16,0,0,0,1046.64,1046.64,0,0,0,0,0,0,1046.64,1046.64,0,0,0,0,0,0,1046.64,1046.64,0,
4.17,0,0,0,859.74,859.74,0,0,0,0,0,0,859.74,859.74,0,0,0,0,0,0,859.74,859.74,0,
4.18,0,0,0,640,640,0,0,0,0,0,0,640,640,0,0,0,0,0,0,640,640,0,
4.19,0,0,0,427.52,427.52,0,0,0,0,0,0,427.52,427.52,0,0,0,0,0,0,427.52,427.52,0,
4.2,0,0,0,243.2,243.2,0,0,0,0,0,0,243.2,243.2,0,0,0,0,0,0,243.2,243.2,0,
4.21,0,0,0,74.24,74.24,0,0,0,0,0,0,74.24,74.24,0,0,0,0,0,0,74.24,74.24,0,
4.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.36,0,0,0,0,0,0,0,180.83,180.83,0,0,0,0,0,0,180.83,180.83,0,0,0,0,0,
4.37,0,0,0,0,0,0,79.43,388.7,468.13,0,0,0,0,0,79.43,388.7,468.13,0,0,0,0,0,
4.38,0,0,0,0,0,86.19,263.64,422.5,772.33,0,0,0,0,86.19,263.64,422.5,772.33,0,0,0,0,86.19,
4.39,0,0,0,0,0,243.36,376.87,300.82,921.05,0,0,0,0,243.36,376.87,300.82,921.05,0,0,0,0,243.36,
4.4,0,0,0,0,0,417.13,446.04,185.85,1049.02,0,0,0,0,417.13,446.04,185.85,1049.02,0,0,0,0,417.13,
4.41,0,0,0,0,0,553.42,466.69,86.73,1106.84,0,0,0,0,553.42,466.69,86.73,1106.84,0,0,0,0,553.42,
4.42,0,0,0,0,0,681.45,474.95,0,1156.4,0,0,0,0,681.45,474.95,0,1156.4,0,0,0,0,681.45,
4.43,0,0,0,0,0,788.83,446.04,0,1234.87,0,0,0,0,788.83,446.04,0,1234.87,0,0,0,0,788.83,
4.44,0,0,0,0,0,883.82,396.48,0,1280.3,0,0,0,0,883.82,396.48,0,1280.3,0,0,0,0,883.82,
4.45,0,0,0,0,0,958.16,322.14,0,1280.3,0,0,0,0,958.16,322.14,0,1280.3,0,0,0,0,958.16,
4.46,0,0,0,0,0,1011.85,214.76,0,1226.61,0,0,0,0,1011.85,214.76,0,1226.61,0,0,0,0,1011.85,
4.47,0,0,0,0,0,1032.5,90.86,0,1123.36,0,0,0,0,1032.5,90.86,0,1123.36,0,0,0,0,1032.5,
4.48,0,0,0,0,0,1007.72,0,0,1007.72,0,0,0,0,1007.72,0,0,1007.72,0,0,0,0,1007.72,
4.49,0,0,0,0,0,933.38,0,0,933.38,0,0,0,0,933.38,0,0,933.38,0,0,0,0,933.38,
4.5,0,0,0,0,0,809.48,0,0,809.48,0,0,0,0,809.48,0,0,809.48,0,0,0,0,809.48,
4.51,0,0,0,0,0,660,0,0,660,0,0,0,0,660,0,0,660,0,0,0,0,660,
4.52,0,0,0,0,0,477.84,0,0,477.84,0,0,0,0,477.84,0,0,477.84,0,0,0,0,477.84,
4.53,0,0,0,0,0,300.96,0,0,300.96,0,0,0,0,300.96,0,0,300.96,0,0,0,0,300.96,
4.54,0,0,0,0,0,132,0,0,132,0,0,0,0,132,0,0,132,0,0,0,0,132,
4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.69,223.51,223.51,0,0,223.51,0,0,0,0,223.51,0,0,223.51,0,0,0,0,223.51,0,0,223.51,0,
4.7,505.61,505.61,0,0,505.61,0,0,0,0,505.61,0,0,505.61,0,0,0,0,505.61,0,0,505.61,0,
4.71,542.5,542.5,210.49,23.87,776.86,0,0,0,0,542.5,210.49,23.87,776.86,0,0,0,0,542.5,210.49,23.87,776.86,0,
4.72,414.47,414.47,375.41,206.15,996.03,0,0,0,0,414.47,375.41,206.15,996.03,0,0,0,0,414.47,375.41,206.15,996.03,0,
4.73,245.96,245.96,469.56,424.84,1140.36,0,0,0,0,245.96,469.56,424.84,1140.36,0,0,0,0,245.96,469.56,424.84,1140.36,0,
